,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177
60,144.0,South Dakota,2019,corn,4350000,759.613,424.628,381.434,-38.841,18.968,1560.665,2665.91,3517.827,4209.772,5247.565,6027.772,6276.672,0.001,0.001,0.002,0.003,0.005,0.002,0.005,13473.354,13590.252,12994.726,13227.021,13323.739,12985.68,12910.5,12943.794,13485.386,13755.734,13983.789,14282.989,14594.109,14772.107,14885.233,14768.034,14961.026,14637.997,15005.476,15242.812,15144.074,15061.304,15249.369
61,162.0,South Dakota,2020,corn,4900000,287.97,449.962,730.369,1044.944,2017.6,2459.275,2788.016,3441.896,4494.406,5202.098,5703.262,6154.228,0.001,0.001,0.001,0.001,0.002,0.002,0.002,13550.848,13132.428,13023.124,13680.89,13567.823,13568.408,13720.886,13867.661,14153.559,13864.745,14381.351,14520.01,14656.358,14713.721,14955.644,15032.89,14734.2,14976.218,15111.589,15304.018,15260.38,15278.914,15346.22
62,134.0,South Dakota,2021,corn,6150000,1457.918,1846.465,1429.336,2184.502,2216.78,2434.804,2693.263,3379.361,4085.422,4630.138,4914.634,5080.323,0.0,0.0,0.001,0.002,0.002,0.001,0.002,13659.144,13756.452,13637.921,13630.295,13598.683,12810.038,13840.605,14248.888,14503.08,14266.149,14584.084,14893.39,14889.472,14673.294,15010.31,15042.316,15052.802,15252.408,15200.968,15575.576,15525.224,15628.386,15551.938
63,32.0,South Dakota,2001,soybeans,4500000,921.43,304.43,26.784,-157.412,728.427,1252.482,2428.663,3186.683,4336.16,5070.301,5553.022,5661.286,0.001,0.001,0.001,0.004,0.002,0.003,0.003,13525.68,13749.453,13317.682,13456.644,13487.392,13060.626,13354.827,13421.148,13765.624,13972.938,13938.307,14133.983,14516.025,14557.626,15034.024,14900.55,15162.676,15097.366,15138.542,15098.584,15228.786,14917.295696153846,15161.578977011493
64,31.0,South Dakota,2002,soybeans,4250000,1825.034,1513.665,2049.378,2099.846,695.162,2015.258,2599.693,2986.8,3642.356,3933.774,4157.428,4164.066,0.0,0.0,0.001,0.002,0.002,0.001,0.001,13730.057,13740.006,13628.988,13757.343,13900.273,13984.416,14133.939,13718.515,13588.48,13670.206,14085.555,14340.905,14919.743,14939.23,14818.086,14927.713,14957.862,14994.534,15477.19,15411.512,15503.67,15554.403,15733.11
65,27.5,South Dakota,2003,soybeans,4250000,2295.484,667.668,499.57,1477.506,2245.974,2417.287,2667.798,3743.148,4688.182,5386.176,5406.522,5360.553,0.001,0.001,0.001,0.002,0.003,0.004,0.001,14026.805,13627.555,13406.398,13552.118,13161.562,13559.388,13733.362,13633.452,13792.886,14427.192,14432.942,14671.395,15021.642,14828.395,14956.525,14851.297,14869.517,15001.998,15183.528,14916.128,15356.448,15361.136,15379.546
66,34.0,South Dakota,2004,soybeans,4150000,1425.864,1668.126,335.116,1484.683,2205.154,2528.91,3017.814,3401.657,3824.732,4556.155,5072.29,5128.918,0.001,0.001,0.002,0.001,0.003,0.002,0.002,13453.06,13689.441,13480.078,13186.794,13075.989,13456.648,13931.792,14006.647,14115.178,14292.374,14660.282,14775.726,14853.136,14909.698,15006.55,15170.208,15290.125,15003.17,15024.228,15308.522,15182.259,15104.002,15362.65
67,35.0,South Dakota,2005,soybeans,3900000,1214.31,2212.309,2439.701,2285.826,2333.288,2526.187,2836.749,3699.12,4499.968,5657.315,5915.822,5807.92,0.001,0.0,0.001,0.002,0.003,0.004,0.001,13283.082,12840.18,13717.818,13969.829,14131.71,13930.758,13994.598,14264.392,14400.735,14075.51,14328.634,14718.594,14926.802,15037.978,14817.613,15025.678,14753.09,15197.202,14939.688,15073.218,15007.962,15258.134,15182.388
68,34.0,South Dakota,2006,soybeans,3950000,1169.9,1732.068,1951.423,2007.764,1947.479,2429.354,2858.956,3810.76,4347.226,4417.506,4647.703,4544.024,0.0,0.0,0.002,0.003,0.001,0.002,0.001,13650.211,13772.85,13710.597,13940.446,13789.756,13942.108,13786.488,14075.411,14278.373,13833.797,13944.156,14718.042,14948.19,14995.375,14883.487,14944.904,15035.549,15315.058,15407.782,15580.114,15439.591,15390.22,15594.026
69,42.0,South Dakota,2007,soybeans,3250000,1062.768,1250.262,587.472,1040.868,2153.208,2549.03,2929.586,4138.112,4894.487,5505.528,5751.84,5212.43,0.0,0.001,0.002,0.002,0.004,0.003,0.001,13556.14,13264.317,13656.085,13598.783,13141.559,13022.183,13764.734,13582.386,14207.581,14388.477,14736.554,13975.58,14383.742,14823.08,14999.64,15033.064,15160.16,15148.024,14916.622,15025.718,15215.102,15319.608,15356.678
70,34.0,South Dakota,2008,soybeans,4100000,1499.072,881.672,925.892,1825.866,2151.811,2224.674,2474.785,3136.184,3974.24,5225.894,5615.904,5790.164,0.0,0.001,0.001,0.002,0.004,0.005,0.002,13519.65,13573.164,13042.019,13.42,13544.301,13414.749,13651.209,13956.966,14034.644,14279.765,14261.127,14418.234,14502.983,14886.484,14871.11,14880.703,14788.404,15084.488,15035.349,15025.972,15001.688,15225.496,15175.026
71,42.0,South Dakota,2009,soybeans,4250000,526.396,959.614,1257.43,1167.192,1775.256,1316.241,2602.581,3312.382,4209.533,4913.451,5970.926,5786.264,0.001,0.001,0.002,0.002,0.002,0.004,0.003,13228.584,13002.584,13682.451,13542.805,13754.04,13648.149,13633.502,13750.947,13719.104,14281.424,14125.969,13725.713,14355.142,14837.668,15020.282,14836.511,14844.648,15255.16,15266.228,14989.801,15032.461,15252.542,15276.342
72,38.0,South Dakota,2010,soybeans,4200000,-134.374,-68.372,-46.738,-1.7,1105.36,2274.811,3185.148,4079.824,4557.291,5329.788,5759.822,5963.88,0.001,0.001,0.001,0.003,0.003,0.005,0.003,12633.562,13447.962,13530.227,13119.668,13056.141,13129.21,13233.736,13668.174,13779.736,14025.202,14497.524,14561.285,14705.82,14851.353,14648.039,14515.86,14901.748,15024.554,15095.806,15011.522,15018.426,15133.44,15272.368
73,37.0,South Dakota,2011,soybeans,4100000,-47.204,-72.626,485.246,120.288,914.952,2171.248,2767.671,3364.485,4107.994,5092.686,5853.42,6237.006,0.001,0.001,0.001,0.003,0.004,0.005,0.003,13140.802,12809.041,13024.81,13561.853,13194.719,13786.352,13459.249,13227.789,13518.891,14065.044,13772.597,14407.87,14696.397,14405.483,14695.384,14810.088,14863.938,14769.516,14775.6,15238.862,15017.815,15029.709,15115.47
74,30.5,South Dakota,2012,soybeans,4750000,2426.349,1733.762,2193.683,1814.788,2221.148,2847.41,3073.758,3739.698,4235.14,4703.228,4974.164,5109.369,0.001,0.002,0.0,0.003,0.002,0.002,0.001,13845.558,14012.783,13419.609,13819.146,13871.472,13852.673,13914.813,13557.397,14325.412,14785.882,14842.262,15061.316,14754.754,14643.872,15094.534,14890.38,15234.658,15170.807,14848.452,15335.098,15285.068,15349.624,15494.286
75,40.5,South Dakota,2013,soybeans,4600000,379.202,883.618,964.286,970.24,1343.118,1860.992,567.592,2414.936,3286.352,4783.499,5442.595,5593.51,0.001,0.001,0.001,0.003,0.004,0.003,0.002,13408.21,13471.291,13542.711,13552.037,13818.373,13667.577,13537.907,13794.83,13887.015,14092.847,14333.7,14645.012,14525.688,13770.189,14772.31,15080.189,15279.476,15082.609,14959.817,15040.097,15128.096,15233.1,15347.282
76,45.0,South Dakota,2014,soybeans,5150000,661.764,1562.3,1023.768,1187.148,2231.044,2181.106,2661.95,3260.274,3869.226,5135.417,5623.912,6421.693,0.001,0.0,0.001,0.002,0.003,0.005,0.001,12889.254,13575.834,13549.022,13396.408,13144.246,13609.243,13610.647,13244.334,14142.286,14251.743,14118.207,14384.745,14679.62,14872.844,14725.336,14719.964,14754.187,15090.772,15380.614,14997.934,15007.212,15126.648,15054.874
77,46.0,South Dakota,2015,soybeans,5150000,348.615,2176.382,1960.65,1873.294,2303.554,2510.675,2632.912,3082.492,3821.224,4606.459,5662.188,6372.87,0.0,0.001,0.0,0.001,0.005,0.003,0.002,13267.53,13360.534,13766.205,13955.553,13905.534,13906.723,13780.545,13607.603,14443.394,14611.718,14549.616,14808.612,14969.72,14935.839,15119.456,15250.97,14729.943,14920.263,15025.004,15266.18,15220.772,15095.774,15224.626
78,49.5,South Dakota,2016,soybeans,5200000,82.565,416.627,1234.908,1802.956,2655.046,2823.821,3211.395,4010.631,4637.224,5136.978,5170.287,5239.864,0.0,0.001,0.001,0.004,0.002,0.002,0.002,13399.01,13256.247,13482.215,13684.709,13526.65,13764.268,13783.933580769231,14059.662,14555.92,14435.049,14432.188,14616.226,14705.62,14879.607,14875.768,15049.322,14910.899,15129.114,15067.666,15196.796,15503.456,15437.28,15439.862
79,43.0,South Dakota,2017,soybeans,5650000,215.302,174.358,948.018,2195.958,2391.964,2823.821,3533.44,4010.262,4432.721,4515.423,4756.518,4744.49,0.001,0.0,0.001,0.002,0.002,0.002,0.001,13009.405,13151.085,13543.296,13505.069,13232.332,13924.662,14259.681,14136.907,14164.158,14342.129,14679.205,14718.862,14741.47,14833.636,14736.859,15193.922,15258.27,15005.264,15230.792,15645.336,15361.152,15305.842,15417.906
80,45.0,South Dakota,2018,soybeans,5650000,871.474,1668.358,552.368,15.842,720.774,1796.434,2054.206,3284.435,4733.537,5402.649,5655.986,6560.102,0.0,0.001,0.002,0.002,0.002,0.004,0.003,13314.061,13113.208,13624.569,13584.338,13279.749,13334.971,13208.844,13597.694,13700.877,13974.496,14223.473,13883.603,14211.624,14376.747,14873.236,15230.478,15220.606,15204.462,15440.13,15376.734,15306.667,15070.284,15184.536
81,42.5,South Dakota,2019,soybeans,3500000,759.613,424.628,381.434,-38.841,18.968,1560.665,2665.91,3517.827,4209.772,5247.565,6027.772,6276.672,0.001,0.001,0.002,0.003,0.005,0.002,0.005,13473.354,13590.252,12994.726,13227.021,13323.739,12985.68,12910.5,12943.794,13485.386,13755.734,13983.789,14282.989,14594.109,14772.107,14885.233,14768.034,14961.026,14637.997,15005.476,15242.812,15144.074,15061.304,15249.369
82,46.0,South Dakota,2020,soybeans,4950000,287.97,449.962,730.369,1044.944,2017.6,2459.275,2788.016,3441.896,4494.406,5202.098,5703.262,6154.228,0.001,0.001,0.001,0.001,0.002,0.002,0.002,13550.848,13132.428,13023.124,13680.89,13567.823,13568.408,13720.886,13867.661,14153.559,13864.745,14381.351,14520.01,14656.358,14713.721,14955.644,15032.89,14734.2,14976.218,15111.589,15304.018,15260.38,15278.914,15346.22
83,40.0,South Dakota,2021,soybeans,5450000,1457.918,1846.465,1429.336,2184.502,2216.78,2434.804,2693.263,3379.361,4085.422,4630.138,4914.634,5080.323,0.0,0.0,0.001,0.002,0.002,0.001,0.002,13659.144,13756.452,13637.921,13630.295,13598.683,12810.038,13840.605,14248.888,14503.08,14266.149,14584.084,14893.39,14889.472,14673.294,15010.31,15042.316,15052.802,15252.408,15200.968,15575.576,15525.224,15628.386,15551.938
84,147.0,Nebraska,2001,corn,8100000,2017.63,1094.324,307.114,533.532,2171.28,2361.283,2836.222,3585.984,4134.284,4676.386,4859.062,5612.222,0.001,0.001,0.001,0.004,0.004,0.002,0.003,13847.816,13958.786,13648.743,13505.557,13614.201,13420.369,13721.152,13792.132,14090.616,14356.036,14382.702,14555.367,14712.348,14705.331,15161.618,15113.138,15338.516,15113.103,15250.645,15213.67,15424.474,14917.295696153846,15161.578977011493
85,128.0,Nebraska,2002,corn,8400000,2419.196,2348.084,2180.566,2300.469,1731.738,2283.29,2807.64,3116.449,3720.872,3912.982,4460.968,4667.706,0.0,0.0,0.001,0.002,0.002,0.001,0.001,13854.111,13966.453,13912.732,14222.825,13898.206,14093.52,14.261,13737.473,13960.221,14220.869,14551.376,14777.96,15014.372,15073.968,14954.16,15046.044,15057.944,15044.69,15427.904,15490.534,15440.61,15586.5,15660.438
86,146.0,Nebraska,2003,corn,8100000,2444.264,1363.726,1740.618,2170.614,2382.088,2561.766,2936.606,3975.488,4470.934,4904.93,5461.116,5655.42,0.001,0.001,0.001,0.003,0.003,0.003,0.001,14201.876,13898.491,13790.535,13907.63,13455.336,13877.38,14096.11,13823.181,14160.861,14738.37,14629.607,14965.394,15052.628,14978.994,14906.204,14849.768,14927.379,15033.084,15301.88,15032.089,15329.251,15209.433,15371.726
87,166.0,Nebraska,2004,corn,8250000,2421.352,2392.618,404.768,1632.104,2303.868,2586.918,3081.968,3525.29,3894.618,4143.494,4806.022,5453.488,0.001,0.001,0.002,0.002,0.003,0.003,0.003,14018.12,13900.86,13844.092,13650.484,13332.636,13467.703,13999.094,14045.858,14334.654,14559.18,14722.908,14884.928,14861.324,15117.002,15024.91,15250.64,15439.892,15124.195,15183.382,15410.184,15408.366,15224.984,15248.342
88,154.0,Nebraska,2005,corn,8500000,414.128,2042.844,2558.518,2478.986,2521.706,2824.008,3110.678,3730.552,4153.502,4848.606,5641.844,5863.222,0.001,0.001,0.002,0.003,0.003,0.004,0.002,13.327,13189.434,13895.768,14092.188,14188.812,14078.418,14233.43,14483.998,14509.836,14435.141,14489.734,14687.136,14968.506,14964.711,14720.273,14968.868,14966.956,15410.1,15196.38,15175.708,15110.048,15325.298,15304.7
89,152.0,Nebraska,2006,corn,8100000,2513.424,2468.624,2398.108,2344.168,2342.282,2527.974,2905.884,3527.32,3834.03,4025.02,4747.636,5315.918,0.0,0.0,0.002,0.002,0.001,0.002,0.002,13990.998,14073.478,14033.874,14200.312,14014.604,14172.873,14098.274,14433.47,14498.657,14346.156,13876.213,14831.024,15178.926,15164.537,14992.784,15084.088,15129.256,15554.022,15494.08,15634.224,15528.894,15267.542,15476.352
90,160.0,Nebraska,2007,corn,9400000,926.73,174.708,422.958,1779.252,2364.078,2988.488,3047.712,3882.586,4471.608,4876.766,5444.296,5676.864,0.001,0.001,0.002,0.004,0.005,0.002,0.002,13599.935,13551.473,13490.771,13572.98,13628.22,13213.609,13923.643,13870.068,14506.406,14588.308,14832.834,14528.305,14502.789,14995.874,15054.182,15054.625,15342.206,15176.456,14973.073,15185.572,15376.578,15394.338,15308.464
91,163.0,Nebraska,2008,corn,8800000,373.092,790.314,1153.622,2251.656,2428.51,2451.806,2638.938,3140.008,3649.322,4553.848,4946.358,5477.774,0.0,0.001,0.001,0.003,0.004,0.003,0.001,13423.784,13598.747,13240.173,13626.087,13617.358,13763.477,13918.99,14090.28,14286.591,14443.486,14543.002,14545.535,14448.072,14929.254,14948.628,15064.976,14943.389,15248.396,15114.056,15090.708,15262.536,15277.27,15328.278
92,179.0,Nebraska,2009,corn,9150000,2118.148,2188.63,2232.026,2220.124,2277.99,2347.77,2723.398,3289.964,4000.736,4487.654,5830.428,6191.004,0.0,0.001,0.001,0.003,0.002,0.005,0.002,13804.823,13600.647,14105.39,13860.514,14086.556,13979.519,14043.866,14352.317,14293.436,14678.594,14530.984,14445.909,14739.964,15003.584,15233.688,15088.816,15005.733,15504.136,15370.626,15196.994,15119.215,15293.42,15264.262
93,166.0,Nebraska,2010,corn,9150000,681.77,1209.518,1089.082,1007.538,2120.37,2346.588,2944.636,3636.926,4132.704,4764.498,5602.988,6018.532,0.0,0.001,0.002,0.003,0.003,0.006,0.003,12917.141,13654.75,13810.18,13624.148,13624.743,13575.426,13534.336,13929.877,14090.823,14373.847,14621.24,14734.259,14778.445,14869.978,14791.962,14938.096,14920.964,15148.628,15257.924,15151.416,15160.514,15208.072,15354.118
94,160.0,Nebraska,2011,corn,9850000,806.374,623.466,2100.176,2197.596,2259.334,2458.21,2852.226,3193.256,3538.006,4258.39,5262.848,5883.396,0.001,0.001,0.001,0.003,0.005,0.003,0.003,13492.592,13160.99,13352.882,13761.76,13479.484,14106.766,14074.17,14088.144,14.113,14502.768,14347.403,14718.414,14909.694,14579.489,14916.635,15133.342,15365.653,14957.463,15017.708,15395.552,15212.659,15121.886,15256.564
95,142.0,Nebraska,2012,corn,10000000,2481.058,2306.008,1095.794,2268.178,2349.464,2907.339,3414.174,3999.464,4067.404,4314.816,4906.342,5230.253,0.0,0.002,0.001,0.003,0.002,0.002,0.001,13981.476,14076.722,13712.575,14139.486,13856.217,13728.427,13928.62,14024.376,14557.848,15031.194,14974.618,15242.998,14895.458,14811.229,15241.2,15193.746,15376.454,15317.082,15214.154,15524.416,15472.12,15485.532,15599.366
96,169.0,Nebraska,2013,corn,9950000,982.75,1992.066,2065.9,1931.868,2077.846,2215.638,2007.35,2538.828,3239.667,4362.196,5027.386,5752.61,0.0,0.001,0.001,0.003,0.004,0.002,0.001,13505.306,13658.289,13982.261,14069.785,14086.394,13983.594,13683.414,13863.564,14087.337,14394.36,14593.797,14834.774,14691.727,14429.391,15094.416,15122.993,15317.516,15297.337,15088.829,15241.526,15417.62,15348.151,15380.62
97,179.0,Nebraska,2014,corn,9300000,2304.998,2424.9,1889.432,2079.716,2332.248,2347.936,2644.454,3180.738,3737.524,4423.566,5180.474,6180.324,0.0,0.001,0.001,0.002,0.003,0.005,0.001,13586.781,13881.918,14016.86,13837.562,13431.718,13898.048,14081.45,13694.304,14398.263,14474.756,14437.949,14664.956,14963.56,14982.596,14952.109,15052.032,14985.96,15191.218,15542.832,15187.672,15160.27,15246.86,15148.441
98,185.0,Nebraska,2015,corn,9400000,829.654,2345.3,1852.094,2175.02,2283.784,2537.385,2778.902,3386.396,4151.85,4597.378,5571.684,6262.834,0.0,0.001,0.0,0.003,0.006,0.003,0.003,13312.051,13596.495,13909.088,14206.928,14000.679,14111.032,13903.854,13857.53,14699.27,14960.128,14817.578,15032.716,14958.164,14842.637,15124.656,15281.002,14811.574,14878.638,15065.562,15311.562,15296.194,15226.686,15285.564
99,178.0,Nebraska,2016,corn,9850000,998.683,1536.234,724.054,2408.531,2710.878,2867.236,3122.262,3707.968,4311.59,4576.582,5087.584,5809.618,0.001,0.001,0.001,0.005,0.004,0.002,0.003,13569.824,13650.006,13586.696,13849.56,13508.151,13960.726,13783.933580769231,14356.264,14782.464,14577.524,14477.234,14833.19,14860.452,15028.23,14998.836,15073.646,14950.276,15079.013,15102.428,15356.356,15541.388,15453.778,15373.672
100,181.0,Nebraska,2017,corn,9550000,1933.575,2314.212,2219.066,2421.024,2500.597,2867.236,3338.8,3692.908,4147.492,4323.695,4902.854,5363.476,0.001,0.001,0.002,0.003,0.004,0.001,0.002,13296.455,13623.839,13906.574,13700.081,13722.776,14261.091,14579.368,14193.238,14479.022,14747.494,14789.833,14695.293,14899.74,15024.447,14796.646,15186.854,15223.118,14958.641,15227.306,15511.166,15430.346,15467.49,15371.604
101,192.0,Nebraska,2018,corn,9600000,1174.762,1132.51,1171.428,1909.588,2394.424,2456.9,2501.732,3245.319,4259.924,5328.148,5821.998,6742.22,0.001,0.001,0.002,0.002,0.004,0.005,0.003,13462.734,13522.954,13602.713,13664.224,13593.818,13697.626,13691.186,14134.564,14261.112,14547.702,14713.414,14454.762,14545.055,14520.176,15043.304,15247.734,15280.762,15246.742,15480.526,15370.918,15389.533,15.189,15240.28
102,182.0,Nebraska,2019,corn,10100000,2048.146,1691.964,2182.748,142.012,1957.06,2307.27,2851.311,3454.92,4092.24,4727.464,5798.78,6545.176,0.0,0.001,0.003,0.002,0.006,0.003,0.002,13826.705,13823.44,13526.947,13877.132,13877.58,13647.278,13223.869,13214.723,13712.953,14196.456,14536.794,14446.432,14933.854,15053.806,15033.588,15027.704,15278.132,14899.133,15120.046,15293.034,15220.694,15131.016,15432.158
103,180.0,Nebraska,2020,corn,10200000,1530.574,1005.818,2005.605,2148.448,2246.35,2525.461,2726.431,3229.922,3899.594,4590.096,5253.493,6237.098,0.001,0.0,0.002,0.001,0.003,0.002,0.003,13772.58,13561.03,13444.833,13818.624,13859.269,13955.781,14061.142,14238.92,14463.958,13784.109,14492.773,14619.797,15001.392,14961.732,15154.308,15204.93,14908.48,15070.275,15192.268,15510.284,15438.892,15376.674,15366.638
104,194.0,Nebraska,2021,corn,9900000,1600.54,2164.978,693.9,2251.814,2424.334,2539.112,2855.382,3407.439,4060.368,4777.723,5474.894,6297.088,0.001,0.001,0.003,0.002,0.003,0.002,0.001,13682.377,13857.727,13936.039,13672.207,13645.396,12874.606,13694.206,14392.806,14694.711,14304.016,14707.126,15008.488,14793.44,14676.8,15161.782,15165.084,15010.338,15116.253,15097.525,15516.754,15573.834,15465.808,15277.473
105,45.5,Nebraska,2001,soybeans,4950000,2017.63,1094.324,307.114,533.532,2171.28,2361.283,2836.222,3585.984,4134.284,4676.386,4859.062,5612.222,0.001,0.001,0.001,0.004,0.004,0.002,0.003,13847.816,13958.786,13648.743,13505.557,13614.201,13420.369,13721.152,13792.132,14090.616,14356.036,14382.702,14555.367,14712.348,14705.331,15161.618,15113.138,15338.516,15113.103,15250.645,15213.67,15424.474,14917.295696153846,15161.578977011493
106,38.5,Nebraska,2002,soybeans,4700000,2419.196,2348.084,2180.566,2300.469,1731.738,2283.29,2807.64,3116.449,3720.872,3912.982,4460.968,4667.706,0.0,0.0,0.001,0.002,0.002,0.001,0.001,13854.111,13966.453,13912.732,14222.825,13898.206,14093.52,14.261,13737.473,13960.221,14220.869,14551.376,14777.96,15014.372,15073.968,14954.16,15046.044,15057.944,15044.69,15427.904,15490.534,15440.61,15586.5,15660.438
107,40.5,Nebraska,2003,soybeans,4550000,2444.264,1363.726,1740.618,2170.614,2382.088,2561.766,2936.606,3975.488,4470.934,4904.93,5461.116,5655.42,0.001,0.001,0.001,0.003,0.003,0.003,0.001,14201.876,13898.491,13790.535,13907.63,13455.336,13877.38,14096.11,13823.181,14160.861,14738.37,14629.607,14965.394,15052.628,14978.994,14906.204,14849.768,14927.379,15033.084,15301.88,15032.089,15329.251,15209.433,15371.726
108,46.0,Nebraska,2004,soybeans,4800000,2421.352,2392.618,404.768,1632.104,2303.868,2586.918,3081.968,3525.29,3894.618,4143.494,4806.022,5453.488,0.001,0.001,0.002,0.002,0.003,0.003,0.003,14018.12,13900.86,13844.092,13650.484,13332.636,13467.703,13999.094,14045.858,14334.654,14559.18,14722.908,14884.928,14861.324,15117.002,15024.91,15250.64,15439.892,15124.195,15183.382,15410.184,15408.366,15224.984,15248.342
