,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,prec_1,prec_32,prec_60,prec_91,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97
400,43.0,Illinois,2002,soybeans,10600000,3055.039,2974.207,2584.783,2951.172,3003.061,3175.393,3717.413,0.002,0.002,0.003,0.004,13719.682,13949.564,13743.801,14121.299,13875.928,13995.031,14071.836,13502.096,14143.11,14331.921,14311.9,14371.728,14736.162
401,37.0,Illinois,2003,soybeans,10300000,3008.303,1878.061,2710.429,2106.016,2560.434,3350.588,3663.771,0.001,0.002,0.002,0.003,13716.024,13668.18,13428.5,13641.323,13614.507,13679.792,13704.731,13874.697,13947.416,14378.052,14681.059,14701.742,14906.055
402,50.0,Illinois,2004,soybeans,9950000,2162.645,2479.102,967.448,2934.442,3070.176,3590.541,3877.912,0.002,0.001,0.003,0.002,13519.159,13784.09,13521.86,12952.931,13381.32,13650.702,13993.322,14206.904,14133.07,14315.714,14376.756,14568.012,14665.773
403,46.5,Illinois,2005,soybeans,9500000,1218.145,2319.906,2678.861,2828.556,2913.494,3123.474,3879.834,0.005,0.002,0.002,0.003,13248.538,13339.894,13462.304,13783.318,13998.897,13887.304,13967.227,14072.852,14192.556,14335.379,14557.393,14746.051,14809.239
404,48.0,Illinois,2006,soybeans,10100000,3157.037,2888.432,3124.754,3012.379,3223.104,3581.667,3949.168,0.003,0.001,0.004,0.004,13971.831,13981.059,13957.775,13923.524,13794.611,13945.122,14011.906,14223.702,14377.605,14270.628,14278.296,14595.744,14849.955
405,43.5,Illinois,2007,soybeans,8300000,3200.881,1924.285,1419.358,2070.951,2992.748,3950.258,3840.638,0.003,0.002,0.003,0.003,13876.081,13693.386,13583.877,13642.604,13257.725,13298.825,13785.922,13940.057,14332.773,14339.748,14803.812,14519.82,14293.82
406,47.0,Illinois,2008,soybeans,9200000,2811.041,2440.824,2111.759,1945.865,2807.645,3195.566,3604.094,0.002,0.004,0.004,0.004,13471.365,13780.286,13454.389,13722.635,13816.399,13552.489,13567.853,13998.621,13951.914,14357.678,14326.392,14497.723,14586.692
407,46.0,Illinois,2009,soybeans,9400000,2556.787,986.425,2694.288,2550.131,2852.513,3218.885,3497.123,0.001,0.003,0.004,0.005,13589.92,13273.27,13.476,13492.36,13693.617,14032.808,13799.89,13949.963,14193.898,14569.315,14415.749,14409.18,14471.043
408,51.5,Illinois,2010,soybeans,9100000,872.72,1164.691,890.988,1668.751,2662.607,3201.933,3971.935,0.001,0.002,0.003,0.003,13127.767,13209.611,13810.314,13476.914,13522.798,13453.498,13654.583,13928.85,14276.092,14487.242,14449.757,14715.227,14915.806
409,47.5,Illinois,2011,soybeans,8950000,2758.02,708.595,923.517,2794.285,2882.512,3170.986,3815.204,0.001,0.004,0.002,0.008,13616.208,13377.37,13068.905,13734.629,13191.475,13651.076,14108.359,14030.555,14170.681,14437.502,14343.79,14550.479,14810.168
410,43.0,Illinois,2012,soybeans,9050000,3126.4,2809.461,3035.795,2894.223,3230.168,4277.599,4576.673,0.002,0.002,0.002,0.003,13980.209,13946.15,13719.389,13951.031,14027.157,13905.938,13902.84,14161.444,14306.585,14947.217,14911.254,14908.703,14759.37
411,50.0,Illinois,2013,soybeans,9500000,2159.728,3222.693,3098.971,2124.571,2943.436,3265.01,3870.663,0.003,0.003,0.002,0.005,13555.762,13755.3,13701.996,13632.494,13932.995,13877.193,13770.533,13682.37,13903.657,13926.864,14290.444,14529.442,14717.335
412,56.0,Illinois,2014,soybeans,9800000,1285.28,1753.45,507.661,1423.489,2523.777,2821.81,3434.335,0.002,0.002,0.002,0.004,13260.808,13807.687,13554.36,13448.159,13120.341,13131.895,13804.399,13508.768,13979.101,14271.668,14137.532,14464.943,14745.802
413,56.0,Illinois,2015,soybeans,9800000,2113.168,2529.632,1478.826,183.92,2788.182,3148.732,3628.756,0.002,0.002,0.002,0.004,13302.673,13500.918,13931.467,13764.429,13648.1,13571.789,13354.797,13299.26,13986.834,14439.264,14234.123,14677.241,14670.082
414,59.0,Illinois,2016,soybeans,10100000,2761.906,2785.658,2940.9,2924.023,3328.072,3515.454,3839.885,0.001,0.002,0.004,0.004,13712.944,13543.121,13385.962,13958.305,13843.522,13563.261,13783.933580769231,14163.802,14370.038,14489.489,14463.963,14446.317,14513.127
415,58.0,Illinois,2017,soybeans,10600000,3345.515,3319.497,3174.81,3293.662,3484.27,3515.454,4006.434,0.003,0.001,0.004,0.007,13569.542,13.442,14255.56,13811.476,13827.303,14.124,14522.126,14239.123,14220.225,14235.074,14522.55,14338.101,14605.407
416,63.5,Illinois,2018,soybeans,10800000,2557.45,2839.02,2686.734,3015.869,3036.885,3109.949,3380.762,0.002,0.005,0.004,0.003,13063.387,13374.206,13619.168,13935.609,13614.284,13586.872,14032.411,14276.912,14077.464,14323.571,14427.295,14278.411,14570.274
417,54.0,Illinois,2019,soybeans,9950000,3400.334,1149.374,2377.256,2456.936,2950.71,3154.525,3965.83,0.003,0.004,0.003,0.005,13969.489,13666.375,13247.163,13210.586,13673.475,13598.713,13827.217,13694.087,13921.303,14247.553,14421.869,14297.006,14646.933
418,60.0,Illinois,2020,soybeans,10300000,3190.189,1861.757,2311.458,3006.182,3053.871,3560.705,3971.309,0.004,0.002,0.004,0.004,13865.969,13763.087,13522.167,13853.596,13990.628,13678.235,13895.547,14124.176,14323.276,14154.197,14320.417,14580.223,14852.854
419,65.0,Illinois,2021,soybeans,10600000,1845.509,2227.356,1565.151,2438.879,3312.416,3536.049,4122.982,0.003,0.002,0.004,0.003,13779.152,13750.223,13706.38,13486.616,13544.093,13013.178,13765.845,14147.209,14409.845,14429.121,14508.468,14717.542,14650.276
420,146.0,Iowa,2001,corn,11700000,-165.202,-61.512,-287.318,-89.533,399.012,2126.212,2937.152,0.001,0.002,0.002,0.004,13567.538,13464.027,13297.748,13143.343,13393.161,13145.355,13506.958,13586.108,13687.636,13857.024,14028.742,14321.088,14706.896
421,163.0,Iowa,2002,corn,12200000,2637.312,2534.541,2155.838,2190.036,2119.01,2610.94,3216.454,0.001,0.001,0.002,0.004,13646.667,13948.202,13801.273,14193.891,13519.93,13902.632,14010.756,13852.183,13737.908,14283.017,14636.357,14451.566,14723.871
422,157.0,Iowa,2003,corn,12300000,2586.224,1316.232,1605.946,1440.442,2333.536,2505.762,3081.116,0.0,0.001,0.001,0.004,13945.679,13640.576,13228.299,13312.294,13291.424,13744.11,13837.938,13742.673,13607.959,14547.586,14591.42,14924.52,14905.49
423,181.0,Iowa,2004,corn,12700000,1762.88,2230.142,-191.54,852.99,2511.694,2800.152,3132.846,0.001,0.001,0.004,0.002,13495.094,13740.144,13410.513,12803.087,13094.255,13270.96,13752.715,13818.112,14104.114,14209.218,14333.569,14652.212,14819.68
424,173.0,Iowa,2005,corn,12800000,-101.35,49.788,2155.538,2333.164,2465.618,2698.381,3471.804,0.002,0.002,0.001,0.004,13175.818,12970.615,13351.308,13668.033,13951.762,13773.522,13926.177,14003.183,14155.536,14269.682,14480.27,14762.93,14814.02
425,166.0,Iowa,2006,corn,12600000,1943.212,2096.558,2441.63,2292.23,2490.428,2629.018,3196.442,0.001,0.0,0.003,0.005,13835.883,13826.973,13794.621,13967.108,13827.723,14003.939,13888.754,14141.354,14233.944,14094.868,14109.825,14544.15,14999.706
426,171.0,Iowa,2007,corn,14200000,2221.17,52.24,-27.35,640.006,2244.592,2936.28,3091.882,0.001,0.002,0.003,0.003,13704.814,13476.46,13249.652,13364.912,12886.12,13024.766,13765.776,13511.616,13968.93,14206.618,14733.62,14086.337,14241.718
427,171.0,Iowa,2008,corn,13300000,172.538,92.702,106.516,123.331,1830.774,2551.312,2862.278,0.001,0.002,0.002,0.005,13189.174,13236.599,12851.105,13387.024,13495.87,13210.24,13402.479,13602.132,13611.971,14146.19,14215.201,14316.813,14148.16
428,181.0,Iowa,2009,corn,13600000,1095.75,294.6,1970.69,2104.534,2317.418,2472.444,2750.752,0.001,0.001,0.003,0.004,13456.732,12804.801,13377.758,13385.527,13620.087,13933.336,13762.819,13883.331,14018.833,14459.97,14137.933,14371.072,14630.016
429,165.0,Iowa,2010,corn,13400000,-205.418,-152.274,-97.028,-266.776,2219.482,2576.646,3258.358,0.001,0.001,0.002,0.003,12750.699,13210.692,13466.309,13140.778,13223.585,13210.836,13312.228,13563.333,13841.622,14301.26,14365.396,14713.449,14808.252
430,172.0,Iowa,2011,corn,14100000,1452.188,-137.42,653.18,1857.544,2135.926,2684.684,3028.132,0.001,0.002,0.002,0.004,13373.004,13040.195,13062.175,13508.548,13117.553,13604.048,13872.208,13708.903,13916.9,14197.13,14035.587,14600.668,14854.996
431,137.0,Iowa,2012,corn,14200000,2505.539,1344.706,1501.116,2090.212,2433.394,3474.776,3869.794,0.001,0.002,0.002,0.003,13801.295,13973.916,13359.727,13805.105,13713.803,13670.551,13860.247,13831.125,14220.376,14901.542,14814.058,14935.844,14778.124
432,164.0,Iowa,2013,corn,13600000,999.08,2387.382,2113.316,1296.434,1320.004,2501.425,2751.062,0.001,0.001,0.002,0.006,13343.955,13650.398,13851.518,13653.096,13648.989,13778.621,13466.805,13491.531,13649.081,13780.52,14181.93,14336.14,14714.563
433,178.0,Iowa,2014,corn,13700000,1002.414,1572.704,259.454,702.636,1988.144,2401.482,2780.602,0.001,0.002,0.001,0.005,12870.552,13606.65,13502.763,13299.687,12974.975,13249.328,13633.173,13182.993,14001.142,14173.529,14155.548,14371.74,14779.904
434,192.0,Iowa,2015,corn,13500000,1236.33,2237.738,-70.684,442.294,2462.158,2581.1,3101.693,0.001,0.001,0.001,0.004,13295.192,13465.882,13879.166,13868.659,13426.914,13387.485,13433.322,13250.859,14286.182,14518.798,14307.551,14841.946,14663.984
435,203.0,Iowa,2016,corn,13900000,251.048,445.318,613.71,1425.568,2847.752,2919.19,3144.702,0.001,0.001,0.003,0.003,13403.56,13266.059,13100.616,13653.37,13427.385,13361.755,13783.933580769231,14039.137,14487.793,14311.304,14277.93,14483.184,14592.82
436,202.0,Iowa,2017,corn,13300000,1931.418,1648.786,2363.444,2550.576,2776.311,2919.19,3514.938,0.002,0.002,0.002,0.004,13262.575,13480.027,13840.389,13550.204,13581.998,14021.034,14416.41,14010.912,14161.824,14271.28,14304.5,14376.761,14651.878
437,196.0,Iowa,2018,corn,13200000,296.07,2332.566,1865.984,2097.834,2366.95,2190.052,2473.738,0.001,0.002,0.003,0.003,13058.246,13075.867,13619.535,13739.311,13295.37,13479.232,13671.127,14015.986,13882.849,14205.852,14092.896,14078.59,14228.762
438,198.0,Iowa,2019,corn,13500000,2622.794,159.944,630.494,-119.171,1782.954,2604.764,3110.188,0.001,0.003,0.002,0.004,13819.714,13576.557,13164.929,12951.232,13176.321,13319.145,13254.645,13098.032,13645.697,14044.341,14389.744,14267.094,14719.546
439,177.0,Iowa,2020,corn,13600000,1992.345,-100.97,374.594,1910.605,2555.814,2874.312,3241.916,0.002,0.001,0.003,0.002,13710.414,13314.495,12996.104,13610.013,13526.584,13493.275,13777.203,14015.756,14267.74,14031.755,14207.086,14551.368,14767.38
440,204.0,Iowa,2021,corn,12900000,164.998,86.582,-68.586,973.95,2688.51,2871.636,3444.522,0.001,0.001,0.003,0.002,13433.826,13680.254,13523.435,13264.27,13170.942,12811.662,13506.599,13950.126,14366.45,14338.77,14530.058,14805.08,14580.657
441,44.0,Iowa,2001,soybeans,11000000,-165.202,-61.512,-287.318,-89.533,399.012,2126.212,2937.152,0.001,0.002,0.002,0.004,13567.538,13464.027,13297.748,13143.343,13393.161,13145.355,13506.958,13586.108,13687.636,13857.024,14028.742,14321.088,14706.896
442,48.0,Iowa,2002,soybeans,10450000,2637.312,2534.541,2155.838,2190.036,2119.01,2610.94,3216.454,0.001,0.001,0.002,0.004,13646.667,13948.202,13801.273,14193.891,13519.93,13902.632,14010.756,13852.183,13737.908,14283.017,14636.357,14451.566,14723.871
443,32.5,Iowa,2003,soybeans,10600000,2586.224,1316.232,1605.946,1440.442,2333.536,2505.762,3081.116,0.0,0.001,0.001,0.004,13945.679,13640.576,13228.299,13312.294,13291.424,13744.11,13837.938,13742.673,13607.959,14547.586,14591.42,14924.52,14905.49
444,49.0,Iowa,2004,soybeans,10200000,1762.88,2230.142,-191.54,852.99,2511.694,2800.152,3132.846,0.001,0.001,0.004,0.002,13495.094,13740.144,13410.513,12803.087,13094.255,13270.96,13752.715,13818.112,14104.114,14209.218,14333.569,14652.212,14819.68
445,52.5,Iowa,2005,soybeans,10050000,-101.35,49.788,2155.538,2333.164,2465.618,2698.381,3471.804,0.002,0.002,0.001,0.004,13175.818,12970.615,13351.308,13668.033,13951.762,13773.522,13926.177,14003.183,14155.536,14269.682,14480.27,14762.93,14814.02
446,50.5,Iowa,2006,soybeans,10150000,1943.212,2096.558,2441.63,2292.23,2490.428,2629.018,3196.442,0.001,0.0,0.003,0.005,13835.883,13826.973,13794.621,13967.108,13827.723,14003.939,13888.754,14141.354,14233.944,14094.868,14109.825,14544.15,14999.706
447,52.0,Iowa,2007,soybeans,8650000,2221.17,52.24,-27.35,640.006,2244.592,2936.28,3091.882,0.001,0.002,0.003,0.003,13704.814,13476.46,13249.652,13364.912,12886.12,13024.766,13765.776,13511.616,13968.93,14206.618,14733.62,14086.337,14241.718
448,46.5,Iowa,2008,soybeans,9750000,172.538,92.702,106.516,123.331,1830.774,2551.312,2862.278,0.001,0.002,0.002,0.005,13189.174,13236.599,12851.105,13387.024,13495.87,13210.24,13402.479,13602.132,13611.971,14146.19,14215.201,14316.813,14148.16
449,51.0,Iowa,2009,soybeans,9600000,1095.75,294.6,1970.69,2104.534,2317.418,2472.444,2750.752,0.001,0.001,0.003,0.004,13456.732,12804.801,13377.758,13385.527,13620.087,13933.336,13762.819,13883.331,14018.833,14459.97,14137.933,14371.072,14630.016
450,51.0,Iowa,2010,soybeans,9800000,-205.418,-152.274,-97.028,-266.776,2219.482,2576.646,3258.358,0.001,0.001,0.002,0.003,12750.699,13210.692,13466.309,13140.778,13223.585,13210.836,13312.228,13563.333,13841.622,14301.26,14365.396,14713.449,14808.252
451,51.5,Iowa,2011,soybeans,9350000,1452.188,-137.42,653.18,1857.544,2135.926,2684.684,3028.132,0.001,0.002,0.002,0.004,13373.004,13040.195,13062.175,13508.548,13117.553,13604.048,13872.208,13708.903,13916.9,14197.13,14035.587,14600.668,14854.996
452,45.0,Iowa,2012,soybeans,9350000,2505.539,1344.706,1501.116,2090.212,2433.394,3474.776,3869.794,0.001,0.002,0.002,0.003,13801.295,13973.916,13359.727,13805.105,13713.803,13670.551,13860.247,13831.125,14220.376,14901.542,14814.058,14935.844,14778.124
453,45.5,Iowa,2013,soybeans,9300000,999.08,2387.382,2113.316,1296.434,1320.004,2501.425,2751.062,0.001,0.001,0.002,0.006,13343.955,13650.398,13851.518,13653.096,13648.989,13778.621,13466.805,13491.531,13649.081,13780.52,14181.93,14336.14,14714.563
454,51.0,Iowa,2014,soybeans,9850000,1002.414,1572.704,259.454,702.636,1988.144,2401.482,2780.602,0.001,0.002,0.001,0.005,12870.552,13606.65,13502.763,13299.687,12974.975,13249.328,13633.173,13182.993,14001.142,14173.529,14155.548,14371.74,14779.904
455,56.5,Iowa,2015,soybeans,9850000,1236.33,2237.738,-70.684,442.294,2462.158,2581.1,3101.693,0.001,0.001,0.001,0.004,13295.192,13465.882,13879.166,13868.659,13426.914,13387.485,13433.322,13250.859,14286.182,14518.798,14307.551,14841.946,14663.984
456,60.0,Iowa,2016,soybeans,9500000,251.048,445.318,613.71,1425.568,2847.752,2919.19,3144.702,0.001,0.001,0.003,0.003,13403.56,13266.059,13100.616,13653.37,13427.385,13361.755,13783.933580769231,14039.137,14487.793,14311.304,14277.93,14483.184,14592.82
457,57.0,Iowa,2017,soybeans,10000000,1931.418,1648.786,2363.444,2550.576,2776.311,2919.19,3514.938,0.002,0.002,0.002,0.004,13262.575,13480.027,13840.389,13550.204,13581.998,14021.034,14416.41,14010.912,14161.824,14271.28,14304.5,14376.761,14651.878
458,56.0,Iowa,2018,soybeans,9950000,296.07,2332.566,1865.984,2097.834,2366.95,2190.052,2473.738,0.001,0.002,0.003,0.003,13058.246,13075.867,13619.535,13739.311,13295.37,13479.232,13671.127,14015.986,13882.849,14205.852,14092.896,14078.59,14228.762
459,55.0,Iowa,2019,soybeans,9200000,2622.794,159.944,630.494,-119.171,1782.954,2604.764,3110.188,0.001,0.003,0.002,0.004,13819.714,13576.557,13164.929,12951.232,13176.321,13319.145,13254.645,13098.032,13645.697,14044.341,14389.744,14267.094,14719.546
460,54.0,Iowa,2020,soybeans,9450000,1992.345,-100.97,374.594,1910.605,2555.814,2874.312,3241.916,0.002,0.001,0.003,0.002,13710.414,13314.495,12996.104,13610.013,13526.584,13493.275,13777.203,14015.756,14267.74,14031.755,14207.086,14551.368,14767.38
461,63.0,Iowa,2021,soybeans,10100000,164.998,86.582,-68.586,973.95,2688.51,2871.636,3444.522,0.001,0.001,0.003,0.002,13433.826,13680.254,13523.435,13264.27,13170.942,12811.662,13506.599,13950.126,14366.45,14338.77,14530.058,14805.08,14580.657
462,127.0,Wisconsin,2001,corn,3400000,589.868,508.789,408.925,330.588,536.387,1348.418,3725.864,0.001,0.002,0.001,0.004,13194.603,13423.419,13156.257,13174.939,13029.703,13094.707,13182.337,13483.291,13612.849,13819.724,13778.204,13966.963,14464.787
463,135.0,Wisconsin,2002,corn,3650000,3115.336,1604.311,1643.611,1097.96,1712.508,2.087,4048.896,0.001,0.002,0.002,0.004,13327.57,13774.47,13390.379,13651.733,13505.501,13677.872,13566.941,13171.122,13606.784,13871.802,14098.917,13908.811,14392.561
464,129.0,Wisconsin,2003,corn,3750000,3351.372,2932.019,756.019,1301.734,1806.23,3147.261,3563.208,0.001,0.001,0.002,0.003,13504.767,13197.396,13096.243,13009.497,12887.564,13118.753,13624.483,13404.882,13113.758,14069.943,14344.433,13983.796,14450.153
465,136.0,Wisconsin,2004,corn,3600000,2122.447,1113.706,512.885,639.007,1440.572,3076.442,3833.321,0.001,0.002,0.003,0.002,13205.203,13376.826,12943.92,12671.47,13040.134,13230.35,13644.798,13693.173,13645.024,13808.256,13845.947,14232.054,14375.249
466,148.0,Wisconsin,2005,corn,3800000,1030.431,863.702,760.816,720.442,1008.739,3108.248,3953.21,0.002,0.001,0.001,0.002,13109.929,12854.684,12895.555,13236.044,13734.017,13466.614,13365.388,13405.282,13542.208,13657.052,13947.979,14391.021,14635.589
467,143.0,Wisconsin,2006,corn,3650000,1945.998,1878.979,1460.575,820.468,1748.071,3074.017,3997.807,0.001,0.001,0.002,0.003,13545.8,13562.172,13355.754,13689.134,13458.543,13167.482,13215.68,13566.085,13910.787,13698.827,14065.638,14226.836,14545.709
468,135.0,Wisconsin,2007,corn,4050000,2712.842,1051.186,803.327,1178.946,1667.066,3598.198,3932.696,0.001,0.001,0.002,0.002,13612.121,13139.659,13154.981,13184.311,12827.284,13071.021,13560.733,13273.426,13688.802,13905.17,14415.894,13828.047,14071.134
469,137.0,Wisconsin,2008,corn,3800000,703.768,656.692,550.559,460.209,517.638,1867.976,3407.704,0.001,0.002,0.002,0.004,13091.422,13272.58,12684.468,12892.326,13211.626,12837.763,13208.228,13315.799,13327.229,13751.587,13738.6,14020.208,13928.992
470,153.0,Wisconsin,2009,corn,3850000,720.456,610.421,628.955,794.211,2232.413,3139.953,3591.014,0.001,0.001,0.002,0.003,13031.587,12665.521,12915.662,13015.699,13362.511,13590.73,13257.776,13275.385,13581.377,14046.434,13982.311,14038.454,14359.446
471,162.0,Wisconsin,2010,corn,3900000,717.885,611.729,603.251,528.562,3388.136,3681.501,4336.424,0.001,0.001,0.001,0.003,12946.285,13229.153,13440.498,12987.545,13178.962,13296.119,13464.449,13647.765,13826.884,14300.15,14209.744,14507.502,14562.674
472,155.0,Wisconsin,2011,corn,4150000,1301.626,759.939,543.995,799.6,986.216,1736.92,3797.765,0.001,0.001,0.002,0.003,13047.593,13071.251,12737.799,13157.839,12963.403,13350.684,13447.364,13389.677,13566.131,13816.034,13677.582,14032.028,14420.405
473,120.0,Wisconsin,2012,corn,4350000,3094.57,989.468,1609.741,1732.923,3375.473,4540.593,4717.177,0.001,0.001,0.002,0.002,13558.433,13803.42,13029.134,13382.769,13627.234,13483.319,13640.708,13574.213,13842.264,14614.54,14571.182,14411.913,14481.272
474,145.0,Wisconsin,2013,corn,4100000,1240.812,1219.298,717.365,563.019,552.803,949.673,2239.8,0.001,0.002,0.002,0.005,13277.281,13514.58,13030.731,12850.514,13136.485,13.257,13258.193,13391.958,13496.653,13375.474,13774.91,13828.167,14302.13
475,156.0,Wisconsin,2014,corn,4000000,771.589,770.063,670.654,502.861,631.256,1657.751,2934.164,0.001,0.001,0.001,0.005,12614.406,13044.091,12804.722,12717.668,12903.11,12923.385,13272.899,13034.864,13573.306,13517.111,13616.5,13976.106,14242.15
476,164.0,Wisconsin,2015,corn,4000000,1306.842,1054.819,761.707,698.646,3139.739,3513.32,3882.419,0.001,0.001,0.001,0.002,12859.042,12981.57,13522.678,13100.801,13083.979,13016.004,12928.473,13158.147,13925.266,14049.87,13946.056,14314.138,14578.16
477,178.0,Wisconsin,2016,corn,4050000,950.92,790.016,661.652,1096.516,3306.711,3781.267,4062.936,0.001,0.001,0.004,0.002,13366.002,12947.831,12798.091,13532.59,13276.911,13109.611,13783.933580769231,13443.665,14213.993,13940.458,13992.264,14024.268,14111.457
478,174.0,Wisconsin,2017,corn,3900000,974.141,894.477,1182.824,2682.842,3463.124,3781.267,4227.92,0.002,0.002,0.002,0.004,12955.364,13115.551,13713.772,13365.615,13140.933,13755.847,14040.313,13522.995,13688.962,13861.301,14180.069,14266.684,14446.976
479,172.0,Wisconsin,2018,corn,3900000,1692.427,1884.697,1330.019,1555.042,1644.272,2149.627,1406.226,0.001,0.002,0.001,0.003,12923.237,13104.883,13307.734,13572.675,12997.904,13300.164,13412.86,13806.801,13660.937,13882.047,13995.753,13655.797,13811.287
480,166.0,Wisconsin,2019,corn,3800000,2196.491,1444.69,535.563,491.674,777.521,2398.878,3717.132,0.001,0.004,0.001,0.004,13584.575,13395.534,12994.459,12627.189,12786.881,13144.892,13266.379,12950.781,13493.193,13795.261,13954.224,13984.893,14342.861
481,173.0,Wisconsin,2020,corn,3950000,1489.254,809.367,630.129,538.657,1752.474,3282.884,3970.064,0.002,0.001,0.003,0.003,13357.333,13088.226,13139.356,13533.579,13441.386,13089.937,13454.591,13575.711,13828.355,13838.551,13877.515,14219.671,14150.395
482,180.0,Wisconsin,2021,corn,3950000,788.068,1175.673,762.43,586.331,3276.535,3930.628,4459.282,0.001,0.001,0.002,0.003,13356.511,13433.414,13251.883,13143.247,12946.3,12835.125,13456.628,13682.439,13960.235,14164.346,14241.46,14424.526,14638.268
483,37.0,Wisconsin,2001,soybeans,1600000,589.868,508.789,408.925,330.588,536.387,1348.418,3725.864,0.001,0.002,0.001,0.004,13194.603,13423.419,13156.257,13174.939,13029.703,13094.707,13182.337,13483.291,13612.849,13819.724,13778.204,13966.963,14464.787
484,44.0,Wisconsin,2002,soybeans,1540000,3115.336,1604.311,1643.611,1097.96,1712.508,2.087,4048.896,0.001,0.002,0.002,0.004,13327.57,13774.47,13390.379,13651.733,13505.501,13677.872,13566.941,13171.122,13606.784,13871.802,14098.917,13908.811,14392.561
485,28.0,Wisconsin,2003,soybeans,1720000,3351.372,2932.019,756.019,1301.734,1806.23,3147.261,3563.208,0.001,0.001,0.002,0.003,13504.767,13197.396,13096.243,13009.497,12887.564,13118.753,13624.483,13404.882,13113.758,14069.943,14344.433,13983.796,14450.153
486,34.5,Wisconsin,2004,soybeans,1600000,2122.447,1113.706,512.885,639.007,1440.572,3076.442,3833.321,0.001,0.002,0.003,0.002,13205.203,13376.826,12943.92,12671.47,13040.134,13230.35,13644.798,13693.173,13645.024,13808.256,13845.947,14232.054,14375.249
487,44.0,Wisconsin,2005,soybeans,1610000,1030.431,863.702,760.816,720.442,1008.739,3108.248,3953.21,0.002,0.001,0.001,0.002,13109.929,12854.684,12895.555,13236.044,13734.017,13466.614,13365.388,13405.282,13542.208,13657.052,13947.979,14391.021,14635.589
488,44.0,Wisconsin,2006,soybeans,1650000,1945.998,1878.979,1460.575,820.468,1748.071,3074.017,3997.807,0.001,0.001,0.002,0.003,13545.8,13562.172,13355.754,13689.134,13458.543,13167.482,13215.68,13566.085,13910.787,13698.827,14065.638,14226.836,14545.709
489,40.5,Wisconsin,2007,soybeans,1400000,2712.842,1051.186,803.327,1178.946,1667.066,3598.198,3932.696,0.001,0.001,0.002,0.002,13612.121,13139.659,13154.981,13184.311,12827.284,13071.021,13560.733,13273.426,13688.802,13905.17,14415.894,13828.047,14071.134
490,35.0,Wisconsin,2008,soybeans,1610000,703.768,656.692,550.559,460.209,517.638,1867.976,3407.704,0.001,0.002,0.002,0.004,13091.422,13272.58,12684.468,12892.326,13211.626,12837.763,13208.228,13315.799,13327.229,13751.587,13738.6,14020.208,13928.992
491,40.0,Wisconsin,2009,soybeans,1630000,720.456,610.421,628.955,794.211,2232.413,3139.953,3591.014,0.001,0.001,0.002,0.003,13031.587,12665.521,12915.662,13015.699,13362.511,13590.73,13257.776,13275.385,13581.377,14046.434,13982.311,14038.454,14359.446
492,50.5,Wisconsin,2010,soybeans,1640000,717.885,611.729,603.251,528.562,3388.136,3681.501,4336.424,0.001,0.001,0.001,0.003,12946.285,13229.153,13440.498,12987.545,13178.962,13296.119,13464.449,13647.765,13826.884,14300.15,14209.744,14507.502,14562.674
493,47.0,Wisconsin,2011,soybeans,1620000,1301.626,759.939,543.995,799.6,986.216,1736.92,3797.765,0.001,0.001,0.002,0.003,13047.593,13071.251,12737.799,13157.839,12963.403,13350.684,13447.364,13389.677,13566.131,13816.034,13677.582,14032.028,14420.405
494,42.0,Wisconsin,2012,soybeans,1710000,3094.57,989.468,1609.741,1732.923,3375.473,4540.593,4717.177,0.001,0.001,0.002,0.002,13558.433,13803.42,13029.134,13382.769,13627.234,13483.319,13640.708,13574.213,13842.264,14614.54,14571.182,14411.913,14481.272
495,39.0,Wisconsin,2013,soybeans,1580000,1240.812,1219.298,717.365,563.019,552.803,949.673,2239.8,0.001,0.002,0.002,0.005,13277.281,13514.58,13030.731,12850.514,13136.485,13.257,13258.193,13391.958,13496.653,13375.474,13774.91,13828.167,14302.13
496,44.0,Wisconsin,2014,soybeans,1800000,771.589,770.063,670.654,502.861,631.256,1657.751,2934.164,0.001,0.001,0.001,0.005,12614.406,13044.091,12804.722,12717.668,12903.11,12923.385,13272.899,13034.864,13573.306,13517.111,13616.5,13976.106,14242.15
497,49.5,Wisconsin,2015,soybeans,1880000,1306.842,1054.819,761.707,698.646,3139.739,3513.32,3882.419,0.001,0.001,0.001,0.002,12859.042,12981.57,13522.678,13100.801,13083.979,13016.004,12928.473,13158.147,13925.266,14049.87,13946.056,14314.138,14578.16
498,55.0,Wisconsin,2016,soybeans,1960000,950.92,790.016,661.652,1096.516,3306.711,3781.267,4062.936,0.001,0.001,0.004,0.002,13366.002,12947.831,12798.091,13532.59,13276.911,13109.611,13783.933580769231,13443.665,14213.993,13940.458,13992.264,14024.268,14111.457
499,47.5,Wisconsin,2017,soybeans,2150000,974.141,894.477,1182.824,2682.842,3463.124,3781.267,4227.92,0.002,0.002,0.002,0.004,12955.364,13115.551,13713.772,13365.615,13140.933,13755.847,14040.313,13522.995,13688.962,13861.301,14180.069,14266.684,14446.976
