,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,ndvi_193,ndvi_209,ndvi_225,ndvi_241,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,prec_213,prec_244,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177,temp_185,temp_193,temp_201,temp_209,temp_217,temp_225,temp_233,temp_241
45,130.0,South Dakota,2004,corn,4650000,1425.864,1668.126,335.116,1484.683,2205.154,2528.91,3017.814,3401.657,3824.732,4556.155,5072.29,5128.918,5227.613,5209.367,4979.659,4644.899,0.001,0.001,0.002,0.001,0.003,0.002,0.002,0.002,0.003,13453.06,13689.441,13480.078,13186.794,13075.989,13456.648,13931.792,14006.647,14115.178,14292.374,14660.282,14775.726,14853.136,14909.698,15006.55,15170.208,15290.125,15003.17,15024.228,15308.522,15182.259,15104.002,15362.65,15271.917,15442.808,15462.44,15445.228,15197.483,15166.336,15228.286,15407.79
46,119.0,South Dakota,2005,corn,4450000,1214.31,2212.309,2439.701,2285.826,2333.288,2526.187,2836.749,3699.12,4499.968,5657.315,5915.822,5807.92,5377.524,5065.721,5002.662,4670.293,0.001,0.0,0.001,0.002,0.003,0.004,0.001,0.001,0.002,13283.082,12840.18,13717.818,13969.829,14131.71,13930.758,13994.598,14264.392,14400.735,14075.51,14328.634,14718.594,14926.802,15037.978,14817.613,15025.678,14753.09,15197.202,14939.688,15073.218,15007.962,15258.134,15182.388,15365.528,15500.03,15440.758,15467.727,15546.144,15295.14,15264.376,15414.05
47,97.0,South Dakota,2006,corn,4500000,1169.9,1732.068,1951.423,2007.764,1947.479,2429.354,2858.956,3810.76,4347.226,4417.506,4647.703,4544.024,4193.455,3967.701,4315.656,4780.728,0.0,0.0,0.002,0.003,0.001,0.002,0.001,0.003,0.003,13650.211,13772.85,13710.597,13940.446,13789.756,13942.108,13786.488,14075.411,14278.373,13833.797,13944.156,14718.042,14948.19,14995.375,14883.487,14944.904,15035.549,15315.058,15407.782,15580.114,15439.591,15390.22,15594.026,15628.07,15822.04,15750.624,15826.84,15585.582,15370.693,15304.088,15113.327
48,121.0,South Dakota,2007,corn,4950000,1062.768,1250.262,587.472,1040.868,2153.208,2549.03,2929.586,4138.112,4894.487,5505.528,5751.84,5212.43,4832.399,4858.731,5211.302,5303.98,0.0,0.001,0.002,0.002,0.004,0.003,0.001,0.003,0.001,13556.14,13264.317,13656.085,13598.783,13141.559,13022.183,13764.734,13582.386,14207.581,14388.477,14736.554,13975.58,14383.742,14823.08,14999.64,15033.064,15160.16,15148.024,14916.622,15025.718,15215.102,15319.608,15356.678,15517.386,15506.37,15647.142,15512.998,15455.924,15317.016,15135.668,15311.304
49,133.0,South Dakota,2008,corn,4750000,1499.072,881.672,925.892,1825.866,2151.811,2224.674,2474.785,3136.184,3974.24,5225.894,5615.904,5790.164,5551.138,5734.671,5559.722,5083.1,0.0,0.001,0.001,0.002,0.004,0.005,0.002,0.001,0.002,13519.65,13573.164,13042.019,13.42,13544.301,13414.749,13651.209,13956.966,14034.644,14279.765,14261.127,14418.234,14502.983,14886.484,14871.11,14880.703,14788.404,15084.488,15035.349,15025.972,15001.688,15225.496,15175.026,15309.12,15426.872,15254.423,15349.162,15261.266,15278.258,15238.968,15261.36
50,151.0,South Dakota,2009,corn,5000000,526.396,959.614,1257.43,1167.192,1775.256,1316.241,2602.581,3312.382,4209.533,4913.451,5970.926,5786.264,6111.094,5841.364,5810.752,5485.366,0.001,0.001,0.002,0.002,0.002,0.004,0.003,0.002,0.002,13228.584,13002.584,13682.451,13542.805,13754.04,13648.149,13633.502,13750.947,13719.104,14281.424,14125.969,13725.713,14355.142,14837.668,15020.282,14836.511,14844.648,15255.16,15266.228,14989.801,15032.461,15252.542,15276.342,15174.532,15071.54,15273.34,15174.892,15217.85,15134.465,15116.346,15067.706
51,135.0,South Dakota,2010,corn,4550000,-134.374,-68.372,-46.738,-1.7,1105.36,2274.811,3185.148,4079.824,4557.291,5329.788,5759.822,5963.88,5628.234,5721.342,5226.816,4884.197,0.001,0.001,0.001,0.003,0.003,0.005,0.003,0.002,0.003,12633.562,13447.962,13530.227,13119.668,13056.141,13129.21,13233.736,13668.174,13779.736,14025.202,14497.524,14561.285,14705.82,14851.353,14648.039,14515.86,14901.748,15024.554,15095.806,15011.522,15018.426,15133.44,15272.368,15231.572,15344.468,15228.686,15286.76,15305.952,15241.83,15396.33,15191.528
52,132.0,South Dakota,2011,corn,5200000,-47.204,-72.626,485.246,120.288,914.952,2171.248,2767.671,3364.485,4107.994,5092.686,5853.42,6237.006,6241.052,6187.848,5914.116,5450.261,0.001,0.001,0.001,0.003,0.004,0.005,0.003,0.002,0.001,13140.802,12809.041,13024.81,13561.853,13194.719,13786.352,13459.249,13227.789,13518.891,14065.044,13772.597,14407.87,14696.397,14405.483,14695.384,14810.088,14863.938,14769.516,14775.6,15238.862,15017.815,15029.709,15115.47,15250.456,15366.75,15324.67,15292.792,15126.3,15133.488,15282.604,15094.478
53,101.0,South Dakota,2012,corn,6150000,2426.349,1733.762,2193.683,1814.788,2221.148,2847.41,3073.758,3739.698,4235.14,4703.228,4974.164,5109.369,4830.256,4690.912,4520.439,3600.556,0.001,0.002,0.0,0.003,0.002,0.002,0.001,0.001,0.0,13845.558,14012.783,13419.609,13819.146,13871.472,13852.673,13914.813,13557.397,14325.412,14785.882,14842.262,15061.316,14754.754,14643.872,15094.534,14890.38,15234.658,15170.807,14848.452,15335.098,15285.068,15349.624,15494.286,15535.676,15633.494,15625.894,15538.072,15477.494,15321.022,15523.208,15577.468
54,137.0,South Dakota,2013,corn,6200000,379.202,883.618,964.286,970.24,1343.118,1860.992,567.592,2414.936,3286.352,4783.499,5442.595,5593.51,5954.87,6132.346,6050.438,5199.126,0.001,0.001,0.001,0.003,0.004,0.003,0.002,0.002,0.001,13408.21,13471.291,13542.711,13552.037,13818.373,13667.577,13537.907,13794.83,13887.015,14092.847,14333.7,14645.012,14525.688,13770.189,14772.31,15080.189,15279.476,15082.609,14959.817,15040.097,15128.096,15233.1,15347.282,15366.562,15421.652,15258.238,15139.886,15086.034,15221.196,15355.376,15365.816
55,148.0,South Dakota,2014,corn,5800000,661.764,1562.3,1023.768,1187.148,2231.044,2181.106,2661.95,3260.274,3869.226,5135.417,5623.912,6421.693,6120.706,5907.736,5890.596,5927.968,0.001,0.0,0.001,0.002,0.003,0.005,0.001,0.004,0.002,12889.254,13575.834,13549.022,13396.408,13144.246,13609.243,13610.647,13244.334,14142.286,14251.743,14118.207,14384.745,14679.62,14872.844,14725.336,14719.964,14754.187,15090.772,15380.614,14997.934,15007.212,15126.648,15054.874,15221.2,15087.81,15273.562,15322.738,15168.56,15231.194,15012.231,14984.73
56,159.0,South Dakota,2015,corn,5400000,348.615,2176.382,1960.65,1873.294,2303.554,2510.675,2632.912,3082.492,3821.224,4606.459,5662.188,6372.87,6153.406,6056.882,5916.18,5524.28,0.0,0.001,0.0,0.001,0.005,0.003,0.002,0.003,0.001,13267.53,13360.534,13766.205,13955.553,13905.534,13906.723,13780.545,13607.603,14443.394,14611.718,14549.616,14808.612,14969.72,14935.839,15119.456,15250.97,14729.943,14920.263,15025.004,15266.18,15220.772,15095.774,15224.626,15158.272,15317.076,15347.596,15297.956,15274.27,15324.114,15068.074,15299.636
57,161.0,South Dakota,2016,corn,5600000,82.565,416.627,1234.908,1802.956,2655.046,2823.821,3211.395,4010.631,4637.224,5136.978,5170.287,5239.864,5361.136,5479.572,5541.291,5269.102,0.0,0.001,0.001,0.004,0.002,0.002,0.002,0.002,0.002,13399.01,13256.247,13482.215,13684.709,13526.65,13764.268,13783.933580769231,14059.662,14555.92,14435.049,14432.188,14616.226,14705.62,14879.607,14875.768,15049.322,14910.899,15129.114,15067.666,15196.796,15503.456,15437.28,15439.862,15412.036,15311.538,15526.924,15331.082,15336.774,15286.494,15176.35,15250.516
58,145.0,South Dakota,2017,corn,5700000,215.302,174.358,948.018,2195.958,2391.964,2823.821,3533.44,4010.262,4432.721,4515.423,4756.518,4744.49,4751.639,5264.485,5761.996,5517.286,0.001,0.0,0.001,0.002,0.002,0.002,0.001,0.003,0.002,13009.405,13151.085,13543.296,13505.069,13232.332,13924.662,14259.681,14136.907,14164.158,14342.129,14679.205,14718.862,14741.47,14833.636,14736.859,15193.922,15258.27,15005.264,15230.792,15645.336,15361.152,15305.842,15417.906,15747.24,15671.744,15520.451,15376.05,15123.932,15195.364,15237.862,15206.002
59,160.0,South Dakota,2018,corn,5300000,871.474,1668.358,552.368,15.842,720.774,1796.434,2054.206,3284.435,4733.537,5402.649,5655.986,6560.102,6524.886,6223.236,5772.324,5286.804,0.0,0.001,0.002,0.002,0.002,0.004,0.003,0.002,0.002,13314.061,13113.208,13624.569,13584.338,13279.749,13334.971,13208.844,13597.694,13700.877,13974.496,14223.473,13883.603,14211.624,14376.747,14873.236,15230.478,15220.606,15204.462,15440.13,15376.734,15306.667,15070.284,15184.536,15315.146,15313.43,15243.9,15244.96,15458.132,15311.674,15164.022,15114.477
60,144.0,South Dakota,2019,corn,4350000,759.613,424.628,381.434,-38.841,18.968,1560.665,2665.91,3517.827,4209.772,5247.565,6027.772,6276.672,6885.676,6908.486,6770.7,6435.778,0.001,0.001,0.002,0.003,0.005,0.002,0.005,0.003,0.003,13473.354,13590.252,12994.726,13227.021,13323.739,12985.68,12910.5,12943.794,13485.386,13755.734,13983.789,14282.989,14594.109,14772.107,14885.233,14768.034,14961.026,14637.997,15005.476,15242.812,15144.074,15061.304,15249.369,15046.424,15216.512,15133.208,15064.184,15099.55,15019.01,14961.988,15062.616
61,162.0,South Dakota,2020,corn,4900000,287.97,449.962,730.369,1044.944,2017.6,2459.275,2788.016,3441.896,4494.406,5202.098,5703.262,6154.228,6338.45,6288.894,5969.886,5490.568,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,13550.848,13132.428,13023.124,13680.89,13567.823,13568.408,13720.886,13867.661,14153.559,13864.745,14381.351,14520.01,14656.358,14713.721,14955.644,15032.89,14734.2,14976.218,15111.589,15304.018,15260.38,15278.914,15346.22,15301.726,15275.644,15287.078,15229.06,15256.276,15356.67,15428.654,15182.714
62,134.0,South Dakota,2021,corn,6150000,1457.918,1846.465,1429.336,2184.502,2216.78,2434.804,2693.263,3379.361,4085.422,4630.138,4914.634,5080.323,5610.428,5237.218,5093.743,5211.904,0.0,0.0,0.001,0.002,0.002,0.001,0.002,0.002,0.002,13659.144,13756.452,13637.921,13630.295,13598.683,12810.038,13840.605,14248.888,14503.08,14266.149,14584.084,14893.39,14889.472,14673.294,15010.31,15042.316,15052.802,15252.408,15200.968,15575.576,15525.224,15628.386,15551.938,15532.394,15399.928,15567.666,15475.37,15460.072,15525.662,15277.504,15174.698
63,32.0,South Dakota,2001,soybeans,4500000,921.43,304.43,26.784,-157.412,728.427,1252.482,2428.663,3186.683,4336.16,5070.301,5553.022,5661.286,5670.391,5690.397,5144.779,4483.292,0.001,0.001,0.001,0.004,0.002,0.003,0.003,0.0,0.002,13525.68,13749.453,13317.682,13456.644,13487.392,13060.626,13354.827,13421.148,13765.624,13972.938,13938.307,14133.983,14516.025,14557.626,15034.024,14900.55,15162.676,15097.366,15138.542,15098.584,15228.786,14917.295696153846,15161.578977011493,15360.562,15410.856,15273.366,15362.772,15492.896,15299.064,15443.106,15424.136
64,31.0,South Dakota,2002,soybeans,4250000,1825.034,1513.665,2049.378,2099.846,695.162,2015.258,2599.693,2986.8,3642.356,3933.774,4157.428,4164.066,4226.774,4367.76,4563.697,4511.096,0.0,0.0,0.001,0.002,0.002,0.001,0.001,0.002,0.002,13730.057,13740.006,13628.988,13757.343,13900.273,13984.416,14133.939,13718.515,13588.48,13670.206,14085.555,14340.905,14919.743,14939.23,14818.086,14927.713,14957.862,14994.534,15477.19,15411.512,15503.67,15554.403,15733.11,15520.545,15817.346,15620.128,15600.952,15409.83,15282.238,15340.694,15320.026
65,27.5,South Dakota,2003,soybeans,4250000,2295.484,667.668,499.57,1477.506,2245.974,2417.287,2667.798,3743.148,4688.182,5386.176,5406.522,5360.553,5261.02,4961.032,4512.645,4007.681,0.001,0.001,0.001,0.002,0.003,0.004,0.001,0.001,0.002,14026.805,13627.555,13406.398,13552.118,13161.562,13559.388,13733.362,13633.452,13792.886,14427.192,14432.942,14671.395,15021.642,14828.395,14956.525,14851.297,14869.517,15001.998,15183.528,14916.128,15356.448,15361.136,15379.546,15327.289,15537.548,15539.688,15538.386,15418.26,15615.432,15545.058,15414.142
66,34.0,South Dakota,2004,soybeans,4150000,1425.864,1668.126,335.116,1484.683,2205.154,2528.91,3017.814,3401.657,3824.732,4556.155,5072.29,5128.918,5227.613,5209.367,4979.659,4644.899,0.001,0.001,0.002,0.001,0.003,0.002,0.002,0.002,0.003,13453.06,13689.441,13480.078,13186.794,13075.989,13456.648,13931.792,14006.647,14115.178,14292.374,14660.282,14775.726,14853.136,14909.698,15006.55,15170.208,15290.125,15003.17,15024.228,15308.522,15182.259,15104.002,15362.65,15271.917,15442.808,15462.44,15445.228,15197.483,15166.336,15228.286,15407.79
67,35.0,South Dakota,2005,soybeans,3900000,1214.31,2212.309,2439.701,2285.826,2333.288,2526.187,2836.749,3699.12,4499.968,5657.315,5915.822,5807.92,5377.524,5065.721,5002.662,4670.293,0.001,0.0,0.001,0.002,0.003,0.004,0.001,0.001,0.002,13283.082,12840.18,13717.818,13969.829,14131.71,13930.758,13994.598,14264.392,14400.735,14075.51,14328.634,14718.594,14926.802,15037.978,14817.613,15025.678,14753.09,15197.202,14939.688,15073.218,15007.962,15258.134,15182.388,15365.528,15500.03,15440.758,15467.727,15546.144,15295.14,15264.376,15414.05
68,34.0,South Dakota,2006,soybeans,3950000,1169.9,1732.068,1951.423,2007.764,1947.479,2429.354,2858.956,3810.76,4347.226,4417.506,4647.703,4544.024,4193.455,3967.701,4315.656,4780.728,0.0,0.0,0.002,0.003,0.001,0.002,0.001,0.003,0.003,13650.211,13772.85,13710.597,13940.446,13789.756,13942.108,13786.488,14075.411,14278.373,13833.797,13944.156,14718.042,14948.19,14995.375,14883.487,14944.904,15035.549,15315.058,15407.782,15580.114,15439.591,15390.22,15594.026,15628.07,15822.04,15750.624,15826.84,15585.582,15370.693,15304.088,15113.327
69,42.0,South Dakota,2007,soybeans,3250000,1062.768,1250.262,587.472,1040.868,2153.208,2549.03,2929.586,4138.112,4894.487,5505.528,5751.84,5212.43,4832.399,4858.731,5211.302,5303.98,0.0,0.001,0.002,0.002,0.004,0.003,0.001,0.003,0.001,13556.14,13264.317,13656.085,13598.783,13141.559,13022.183,13764.734,13582.386,14207.581,14388.477,14736.554,13975.58,14383.742,14823.08,14999.64,15033.064,15160.16,15148.024,14916.622,15025.718,15215.102,15319.608,15356.678,15517.386,15506.37,15647.142,15512.998,15455.924,15317.016,15135.668,15311.304
70,34.0,South Dakota,2008,soybeans,4100000,1499.072,881.672,925.892,1825.866,2151.811,2224.674,2474.785,3136.184,3974.24,5225.894,5615.904,5790.164,5551.138,5734.671,5559.722,5083.1,0.0,0.001,0.001,0.002,0.004,0.005,0.002,0.001,0.002,13519.65,13573.164,13042.019,13.42,13544.301,13414.749,13651.209,13956.966,14034.644,14279.765,14261.127,14418.234,14502.983,14886.484,14871.11,14880.703,14788.404,15084.488,15035.349,15025.972,15001.688,15225.496,15175.026,15309.12,15426.872,15254.423,15349.162,15261.266,15278.258,15238.968,15261.36
71,42.0,South Dakota,2009,soybeans,4250000,526.396,959.614,1257.43,1167.192,1775.256,1316.241,2602.581,3312.382,4209.533,4913.451,5970.926,5786.264,6111.094,5841.364,5810.752,5485.366,0.001,0.001,0.002,0.002,0.002,0.004,0.003,0.002,0.002,13228.584,13002.584,13682.451,13542.805,13754.04,13648.149,13633.502,13750.947,13719.104,14281.424,14125.969,13725.713,14355.142,14837.668,15020.282,14836.511,14844.648,15255.16,15266.228,14989.801,15032.461,15252.542,15276.342,15174.532,15071.54,15273.34,15174.892,15217.85,15134.465,15116.346,15067.706
72,38.0,South Dakota,2010,soybeans,4200000,-134.374,-68.372,-46.738,-1.7,1105.36,2274.811,3185.148,4079.824,4557.291,5329.788,5759.822,5963.88,5628.234,5721.342,5226.816,4884.197,0.001,0.001,0.001,0.003,0.003,0.005,0.003,0.002,0.003,12633.562,13447.962,13530.227,13119.668,13056.141,13129.21,13233.736,13668.174,13779.736,14025.202,14497.524,14561.285,14705.82,14851.353,14648.039,14515.86,14901.748,15024.554,15095.806,15011.522,15018.426,15133.44,15272.368,15231.572,15344.468,15228.686,15286.76,15305.952,15241.83,15396.33,15191.528
73,37.0,South Dakota,2011,soybeans,4100000,-47.204,-72.626,485.246,120.288,914.952,2171.248,2767.671,3364.485,4107.994,5092.686,5853.42,6237.006,6241.052,6187.848,5914.116,5450.261,0.001,0.001,0.001,0.003,0.004,0.005,0.003,0.002,0.001,13140.802,12809.041,13024.81,13561.853,13194.719,13786.352,13459.249,13227.789,13518.891,14065.044,13772.597,14407.87,14696.397,14405.483,14695.384,14810.088,14863.938,14769.516,14775.6,15238.862,15017.815,15029.709,15115.47,15250.456,15366.75,15324.67,15292.792,15126.3,15133.488,15282.604,15094.478
74,30.5,South Dakota,2012,soybeans,4750000,2426.349,1733.762,2193.683,1814.788,2221.148,2847.41,3073.758,3739.698,4235.14,4703.228,4974.164,5109.369,4830.256,4690.912,4520.439,3600.556,0.001,0.002,0.0,0.003,0.002,0.002,0.001,0.001,0.0,13845.558,14012.783,13419.609,13819.146,13871.472,13852.673,13914.813,13557.397,14325.412,14785.882,14842.262,15061.316,14754.754,14643.872,15094.534,14890.38,15234.658,15170.807,14848.452,15335.098,15285.068,15349.624,15494.286,15535.676,15633.494,15625.894,15538.072,15477.494,15321.022,15523.208,15577.468
75,40.5,South Dakota,2013,soybeans,4600000,379.202,883.618,964.286,970.24,1343.118,1860.992,567.592,2414.936,3286.352,4783.499,5442.595,5593.51,5954.87,6132.346,6050.438,5199.126,0.001,0.001,0.001,0.003,0.004,0.003,0.002,0.002,0.001,13408.21,13471.291,13542.711,13552.037,13818.373,13667.577,13537.907,13794.83,13887.015,14092.847,14333.7,14645.012,14525.688,13770.189,14772.31,15080.189,15279.476,15082.609,14959.817,15040.097,15128.096,15233.1,15347.282,15366.562,15421.652,15258.238,15139.886,15086.034,15221.196,15355.376,15365.816
76,45.0,South Dakota,2014,soybeans,5150000,661.764,1562.3,1023.768,1187.148,2231.044,2181.106,2661.95,3260.274,3869.226,5135.417,5623.912,6421.693,6120.706,5907.736,5890.596,5927.968,0.001,0.0,0.001,0.002,0.003,0.005,0.001,0.004,0.002,12889.254,13575.834,13549.022,13396.408,13144.246,13609.243,13610.647,13244.334,14142.286,14251.743,14118.207,14384.745,14679.62,14872.844,14725.336,14719.964,14754.187,15090.772,15380.614,14997.934,15007.212,15126.648,15054.874,15221.2,15087.81,15273.562,15322.738,15168.56,15231.194,15012.231,14984.73
77,46.0,South Dakota,2015,soybeans,5150000,348.615,2176.382,1960.65,1873.294,2303.554,2510.675,2632.912,3082.492,3821.224,4606.459,5662.188,6372.87,6153.406,6056.882,5916.18,5524.28,0.0,0.001,0.0,0.001,0.005,0.003,0.002,0.003,0.001,13267.53,13360.534,13766.205,13955.553,13905.534,13906.723,13780.545,13607.603,14443.394,14611.718,14549.616,14808.612,14969.72,14935.839,15119.456,15250.97,14729.943,14920.263,15025.004,15266.18,15220.772,15095.774,15224.626,15158.272,15317.076,15347.596,15297.956,15274.27,15324.114,15068.074,15299.636
78,49.5,South Dakota,2016,soybeans,5200000,82.565,416.627,1234.908,1802.956,2655.046,2823.821,3211.395,4010.631,4637.224,5136.978,5170.287,5239.864,5361.136,5479.572,5541.291,5269.102,0.0,0.001,0.001,0.004,0.002,0.002,0.002,0.002,0.002,13399.01,13256.247,13482.215,13684.709,13526.65,13764.268,13783.933580769231,14059.662,14555.92,14435.049,14432.188,14616.226,14705.62,14879.607,14875.768,15049.322,14910.899,15129.114,15067.666,15196.796,15503.456,15437.28,15439.862,15412.036,15311.538,15526.924,15331.082,15336.774,15286.494,15176.35,15250.516
79,43.0,South Dakota,2017,soybeans,5650000,215.302,174.358,948.018,2195.958,2391.964,2823.821,3533.44,4010.262,4432.721,4515.423,4756.518,4744.49,4751.639,5264.485,5761.996,5517.286,0.001,0.0,0.001,0.002,0.002,0.002,0.001,0.003,0.002,13009.405,13151.085,13543.296,13505.069,13232.332,13924.662,14259.681,14136.907,14164.158,14342.129,14679.205,14718.862,14741.47,14833.636,14736.859,15193.922,15258.27,15005.264,15230.792,15645.336,15361.152,15305.842,15417.906,15747.24,15671.744,15520.451,15376.05,15123.932,15195.364,15237.862,15206.002
80,45.0,South Dakota,2018,soybeans,5650000,871.474,1668.358,552.368,15.842,720.774,1796.434,2054.206,3284.435,4733.537,5402.649,5655.986,6560.102,6524.886,6223.236,5772.324,5286.804,0.0,0.001,0.002,0.002,0.002,0.004,0.003,0.002,0.002,13314.061,13113.208,13624.569,13584.338,13279.749,13334.971,13208.844,13597.694,13700.877,13974.496,14223.473,13883.603,14211.624,14376.747,14873.236,15230.478,15220.606,15204.462,15440.13,15376.734,15306.667,15070.284,15184.536,15315.146,15313.43,15243.9,15244.96,15458.132,15311.674,15164.022,15114.477
81,42.5,South Dakota,2019,soybeans,3500000,759.613,424.628,381.434,-38.841,18.968,1560.665,2665.91,3517.827,4209.772,5247.565,6027.772,6276.672,6885.676,6908.486,6770.7,6435.778,0.001,0.001,0.002,0.003,0.005,0.002,0.005,0.003,0.003,13473.354,13590.252,12994.726,13227.021,13323.739,12985.68,12910.5,12943.794,13485.386,13755.734,13983.789,14282.989,14594.109,14772.107,14885.233,14768.034,14961.026,14637.997,15005.476,15242.812,15144.074,15061.304,15249.369,15046.424,15216.512,15133.208,15064.184,15099.55,15019.01,14961.988,15062.616
82,46.0,South Dakota,2020,soybeans,4950000,287.97,449.962,730.369,1044.944,2017.6,2459.275,2788.016,3441.896,4494.406,5202.098,5703.262,6154.228,6338.45,6288.894,5969.886,5490.568,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.001,13550.848,13132.428,13023.124,13680.89,13567.823,13568.408,13720.886,13867.661,14153.559,13864.745,14381.351,14520.01,14656.358,14713.721,14955.644,15032.89,14734.2,14976.218,15111.589,15304.018,15260.38,15278.914,15346.22,15301.726,15275.644,15287.078,15229.06,15256.276,15356.67,15428.654,15182.714
